,React,Product
6290,CC(C)(C)OC(=O)n1nc(-c2ccccc2)c2ccc(Nc3ccccc3)cc21,c1ccc(Nc2ccc3c(-c4ccccc4)n[nH]c3c2)cc1
6291,c1ccc(COCC2CCC3(CC2)OCCO3)cc1,O=C1CCC(COCc2ccccc2)CC1
6292,COc1nc(Cl)cc(NCCc2ccc(C(=O)NNC(C)=O)cc2)n1,COc1nc(Cl)cc(NCCc2ccc(-c3nnc(C)o3)cc2)n1
6293,CC(C)CNC(=NC(=O)c1cccc(OCc2ccccc2)c1)Nc1n[nH]c2cc(F)ccc12,CC(C)CNC(=NC(=O)c1cccc(O)c1)Nc1n[nH]c2cc(F)ccc12
6294,COCOc1c(I)ccnc1Cl,Oc1c(I)ccnc1Cl
6295,CCCN1C(=O)N(c2ccc(N3CCN(c4ccc(OC)cc4)CC3)cc2)NC1C,CCCN1C(=O)N(c2ccc(N3CCN(c4ccc(O)cc4)CC3)cc2)NC1C
6296,CCN(NC(=O)OC(C)(C)C)C(=O)c1nnn[nH]1,CCN(N)C(=O)c1nnn[nH]1
6297,CCOC(=O)c1cnn2ccc(C(F)(F)F)cc12,OCc1cnn2ccc(C(F)(F)F)cc12
6298,Cc1c(C(=O)O)cccc1[N+](=O)[O-],Cc1c(N)cccc1C(=O)O
6299,COC(=O)C1CC(S(=O)(=O)c2ccccc2C(F)(F)F)CN1c1cc(C)nn1-c1ccnc2ccccc12,Cc1cc(N2CC(S(=O)(=O)c3ccccc3C(F)(F)F)CC2C(=O)O)n(-c2ccnc3ccccc23)n1
6300,Cc1nc(C=Cc2nc3ccc(F)cc3c(=O)n2-c2cccnc2C)cs1,Cc1nc(CCc2nc3ccc(F)cc3c(=O)n2-c2cccnc2C)cs1
6301,CC1OC(OCCNC(=O)CN(CC(=O)NCCOC2OC(C)C(O)C(O)C2O)C(=O)CCCCC(=O)OCc2ccccc2)C(O)C(O)C1O,CC1OC(OCCNC(=O)CN(CC(=O)NCCOC2OC(C)C(O)C(O)C2O)C(=O)CCCCC(=O)O)C(O)C(O)C1O
6302,COc1ccc(-c2ccc(-c3nc(C(F)(F)F)cn3Cc3ccccc3)o2)cc1,Oc1ccc(-c2ccc(-c3nc(C(F)(F)F)cn3Cc3ccccc3)o2)cc1
6303,Cc1oc(-c2ccccc2)nc1CCC(N)=O,Cc1oc(-c2ccccc2)nc1CCC#N
6304,CC(C)(C)OC(=O)Nc1cc(N2CCOCC2)ccc1F,Nc1cc(N2CCOCC2)ccc1F
6305,CCOC(=O)CCc1cc(F)cc(-c2noc(-c3ccc(OC(C)C)c(Cl)c3)n2)c1OC,COc1c(CCC(=O)O)cc(F)cc1-c1noc(-c2ccc(OC(C)C)c(Cl)c2)n1
6306,CCOC(=O)CC(=O)c1ccc([N+](=O)[O-])c(OC)c1,CCOC(=O)CC(O)c1ccc([N+](=O)[O-])c(OC)c1
6307,COCCn1c(-c2ccc(C(C)C)cc2)nc2cc(C#N)cc(OC)c21,COCCn1c(-c2ccc(C(C)C)cc2)nc2cc(CN)cc(OC)c21
6308,CCCCCCSC(C(=O)OC)c1ccc(Cl)c(Cl)c1,CCCCCCSC(C(=O)O)c1ccc(Cl)c(Cl)c1
6309,CC(C)(C)OC(=O)N1CC2CC1CN2C(=O)N1CCC(c2[nH]nc3c2C(=O)c2c(NC(=O)NN4CCOCC4)cccc2-3)CC1,O=C(Nc1cccc2c1C(=O)c1c-2n[nH]c1C1CCN(C(=O)N2CC3CC2CN3)CC1)NN1CCOCC1
6310,COC(=O)CC1(C2CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)C=CC=CC1,COc1ccc(CC2c3cc(OC)c(OC)cc3CCC2C2(CC(=O)O)C=CC=CC2)cc1OC
6311,CC(C)(C(=O)NC1CC(Nc2nc3ccccc3s2)C1)c1cccnc1Cl,CC1(C)C(=O)N(C2CC(Nc3nc4ccccc4s3)C2)c2ncccc21
6312,Cc1cc(Nc2nccc(OCc3ccccc3)n2)cc(-c2cnc(C(C)(O)C(F)(F)F)s2)c1,Cc1cc(Nc2nccc(O)n2)cc(-c2cnc(C(C)(O)C(F)(F)F)s2)c1
6313,CCOC(=O)C1(C(=O)c2ccc(Cl)cc2Cl)CCCC1,CCOC(=O)C1(C(O)c2ccc(Cl)cc2Cl)CCCC1
6314,CC(C)(C)OC(=O)N1CCC(S(=O)(=O)c2ccc(Nc3ncc(NC(=O)c4cc(NC(=O)c5ccc(C#N)cc5)ccc4Cl)cn3)cc2)CC1,N#Cc1ccc(C(=O)Nc2ccc(Cl)c(C(=O)Nc3cnc(Nc4ccc(S(=O)(=O)C5CCNCC5)cc4)nc3)c2)cc1
6315,Brc1cc2c3c(ccc4cc(Br)cc(c43)C2)c1,Brc1cc2c3c(c1)Cc1cc(Br)cc(c1-3)CC2
6316,CCOC(=O)Cc1ccc(-n2nnnc2C)cn1,Cc1nnnn1-c1ccc(CC(=O)O)nc1
6317,CC(C)(C)OC(=O)C1CCCN2C(=O)CCC(NC(=O)c3ccccc3)C(=O)N12,O=C(NC1CCC(=O)N2CCCC(C(=O)O)N2C1=O)c1ccccc1
6318,Cc1noc(COC(=O)c2ccccc2)c1-c1ccc2[nH]c(=O)n3c2c1OCC3c1ccccn1,Cc1noc(CO)c1-c1ccc2[nH]c(=O)n3c2c1OCC3c1ccccn1
6319,COc1cccc(C2(C(N)=O)CC2)c1,NC(=O)C1(c2cccc(O)c2)CC1
6320,COC(=O)CN1C(=S)C(C)(C)Oc2ccccc21,CC1(C)Oc2ccccc2N(CC(=O)O)C1=S
6321,COc1ccc(C2CN(C(=O)OC(C)(C)C)C2)cc1,COc1ccc(C2CNC2)cc1
6322,CC(C)Cn1cc(COc2ccc3c(c2)CCN3C(=O)OC(C)(C)C)c(C(F)(F)F)n1,CC(C)Cn1cc(COc2ccc3c(c2)CCN3)c(C(F)(F)F)n1
6323,O=c1c(C(F)(F)F)c(OCc2ccccc2)ccn1CC1CC1,O=c1c(C(F)(F)F)c(O)ccn1CC1CC1
6324,CC1CCOc2cccc(Oc3ccc(NC(=O)C(C)(C)NC(=O)OC(C)(C)C)cn3)c21,CC1CCOc2cccc(Oc3ccc(NC(=O)C(C)(C)N)cn3)c21
6325,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1
6326,COC(=O)C1CN(Cc2ccccc2)CC1c1ccc(Cl)c(Cl)c1,OCC1CN(Cc2ccccc2)CC1c1ccc(Cl)c(Cl)c1
6327,O=C1c2ccccc2C(=O)N1CCCCOc1cc(Br)cc(Br)c1,NCCCCOc1cc(Br)cc(Br)c1
6328,COc1ccc(Cl)c2ccccc12,Oc1ccc(Cl)c2ccccc12
6329,CC(c1ccccc1)N1CCN(C(=O)OC(C)(C)C)CC1=O,CC(c1ccccc1)N1CCNCC1=O
6330,CCOc1cc2c(cc1C(O)CC)C(C(C)(C)C)=CCC2(C)C,CCOc1cc2c(cc1C(=O)CC)C(C(C)(C)C)=CCC2(C)C
6331,CCCCCC(O)CCCC(CCCCCCC(=O)O)(C(C)=O)c1ccc(Cl)c(Cl)c1,CCCCCC(O)CCCC(CCCCCCCO)(C(C)=O)c1ccc(Cl)c(Cl)c1
6332,CCOC(=O)C=Cc1cn(Cc2ccccc2)nc1C(C)C,CCOC(=O)CCc1cn(Cc2ccccc2)nc1C(C)C
6333,CCC1(c2ccc(COc3ccc(CO)c(CO)c3)s2)OCCO1,CCC(=O)c1ccc(COc2ccc(CO)c(CO)c2)s1
6334,CCOC(=O)C1(CCOC)CCN(Cc2ccccc2)CC1=O,CCOC(=O)C1(CCOC)CCN(Cc2ccccc2)CC1O
6335,O=S(=O)(c1ccc(O)cc1)C1CCN(CCCCc2cccc(OCc3ccccc3)c2)C1,O=S(=O)(c1ccc(O)cc1)C1CCN(CCCCc2cccc(O)c2)C1
6336,CCOC(=O)COc1cc(C(=C2CC(C)(C)CC(C)(C)C2)c2ccccc2)ccc1C,Cc1ccc(C(=C2CC(C)(C)CC(C)(C)C2)c2ccccc2)cc1OCCO
6337,COC(=O)c1ccc(CN2CCN(c3nc(C)cs3)C2=O)cc1,Cc1csc(N2CCN(Cc3ccc(C(=O)O)cc3)C2=O)n1
6338,CC(C)(C)OC(=O)c1ccc(-c2ccccc2)cc1NC(=O)c1cc(-c2cncnc2)ccc1O,O=C(Nc1cc(-c2ccccc2)ccc1C(=O)O)c1cc(-c2cncnc2)ccc1O
6339,CN1CCN(c2ccccc2-c2ccc(C=O)cc2)CC1,CN1CCN(c2ccccc2-c2ccc(CO)cc2)CC1
6340,COCCc1nc2c(N)nc3ccccc3c2n1CC1(O)CCOCC1,Nc1nc2ccccc2c2c1nc(CCO)n2CC1(O)CCOCC1
6341,CCCCc1nc2cc(NC=O)ccc2n1Cc1ccc(-c2ccccc2C(=O)OC(C)(C)C)cc1,CCCCc1nc2cc(NC=O)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
6342,C#COc1ccccc1C(=O)NCC1(c2ccccc2)CCC(C(=O)OC)CC1,C#COc1ccccc1C(=O)NCC1(c2ccccc2)CCC(C(=O)O)CC1
6343,COC(=O)c1ccc(OCCOc2c(-c3cccc(C(F)(F)F)c3)cc(C(=O)NCCCCCCCCc3ccccc3)cc2-c2cccc(C(F)(F)F)c2)cc1O,O=C(NCCCCCCCCc1ccccc1)c1cc(-c2cccc(C(F)(F)F)c2)c(OCCOc2ccc(C(=O)O)c(O)c2)c(-c2cccc(C(F)(F)F)c2)c1
6344,COC(=O)c1ccc2c(c1)c(C#N)cn2Cc1ccc2oc(-c3nc(C(C)(C)C)cs3)cc2c1,CC(C)(C)c1csc(-c2cc3cc(Cn4cc(C#N)c5cc(C(=O)O)ccc54)ccc3o2)n1
6345,CC(=O)Nc1c(C)cc(OC(C)=O)c(C)c1C,CC(=O)Nc1c(C)cc(O)c(C)c1C
6346,COc1ccccc1COCCCOc1ccc(C2CCN(C(=O)OC(C)(C)C)CC2OCc2ccc3c(c2)N(CCCN)CCC3)cc1,COc1ccccc1COCCCOc1ccc(C2CCNCC2OCc2ccc3c(c2)N(CCCN)CCC3)cc1
6347,CC(C)(C)OC(=O)NCCCCCOc1ccc(N)c([N+](=O)[O-])c1,CC(C)(C)OC(=O)NCCCCCOc1ccc(N)c(N)c1
6348,Cc1onc2c1c(=O)n(C1CCCC(NC(=O)C(NC(=O)OC(C)(C)C)c3ccccc3)C1)c1cccc(Cl)c21,Cc1onc2c1c(=O)n(C1CCCC(NC(=O)C(N)c3ccccc3)C1)c1cccc(Cl)c21
6349,CCCC(O)CC(=O)OCC,CCCC(O)CC(=O)O
6350,CC(=O)Nc1nn2c(=O)cc(-c3ccc4c(c3)nnn4C(C)=O)[nH]c2c1-c1ccccn1,CC(=O)Nc1nn2c(=O)cc(-c3ccc4[nH]nnc4c3)[nH]c2c1-c1ccccn1
6351,COc1ccc(COC2CC(C)(C)Cc3nc(C4CCN(c5ncccn5)CC4)c(C(F)c4ccc(C(F)(F)F)cc4)c(C4CCC(F)(F)CC4)c32)cc1,CC1(C)Cc2nc(C3CCN(c4ncccn4)CC3)c(C(F)c3ccc(C(F)(F)F)cc3)c(C3CCC(F)(F)CC3)c2C(O)C1
6352,CC(NC(=O)OCc1ccccc1)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1,CC(N)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1
6353,CS(=O)(=O)C(CCCCCCC(=O)O)CCCC(COc1ccc(F)cc1)OCc1ccccc1,CS(=O)(=O)C(CCCCCCC(=O)O)CCCC(O)COc1ccc(F)cc1
6354,CCN1CCN(C(=O)c2ccc(N)cc2C(F)(F)F)CC1,CCN1CCN(Cc2ccc(N)cc2C(F)(F)F)CC1
6355,CC(C)(C)OC(=O)C(NCC(N)=O)c1cccs1,NC(=O)CNC(C(=O)O)c1cccs1
6356,CCCCc1nc(C)n(-c2ncc(OCc3ccccc3)cn2)c(=O)c1Cc1ccc(-c2ccccc2C#N)cc1,CCCCc1nc(C)n(-c2ncc(O)cn2)c(=O)c1Cc1ccc(-c2ccccc2C#N)cc1
6357,COc1cc(Br)cc(CO)c1N,COc1cc(Br)cc(C=O)c1N
6358,Cc1c(NC2CC3CCC(C2)N3Cc2ccccc2)ccc2c1cnn2C1CCCCO1,Cc1c(NC2CC3CCC(C2)N3Cc2ccccc2)ccc2[nH]ncc12
6359,COc1cccc(-c2cc(=O)n(C)c3ncc(C4(c5ccc(Cl)cc5)OCCO4)cc23)c1,COc1cccc(-c2cc(=O)n(C)c3ncc(C(=O)c4ccc(Cl)cc4)cc23)c1
6360,O=C(Cc1ccccc1)OCc1ccccc1,O=C(O)Cc1ccccc1
6361,COC(=O)c1ccc(OC2CCN(C3CCN(C(=O)OC(C)(C)C)CC3)C2=O)cn1,COC(=O)c1ccc(OC2CCN(C3CCNCC3)C2=O)cn1
6362,COC(=O)c1cccc(N2CC(NC(=O)c3[nH]c(C)c(Cl)c3Cl)C2=O)c1,Cc1[nH]c(C(=O)NC2CN(c3cccc(C(=O)O)c3)C2=O)c(Cl)c1Cl
6363,O=c1ccoc2ccc(Cc3cc(C4OC(CO)C(O)C(O)C4O)ccc3Cl)cc12,O=C1CCOc2ccc(Cc3cc(C4OC(CO)C(O)C(O)C4O)ccc3Cl)cc21
6364,COCCCc1cc(C=O)cc(O[Si](C)(C)C(C)(C)C)c1,COCCCc1cc(O)cc(C=O)c1
6365,Cc1cc(NC(=O)c2cccc(CCc3cc(Nc4ccc(S(=O)(=O)N(C)C(c5ccccc5)c5ccccc5)cc4)n[nH]3)c2)ccc1C(C)C,CNS(=O)(=O)c1ccc(Nc2cc(CCc3cccc(C(=O)Nc4ccc(C(C)C)c(C)c4)c3)[nH]n2)cc1
6366,COc1ncc(CO)cc1F,COc1ncc(C=O)cc1F
6367,COc1cc(C=O)ccc1OCc1csc(N2CCOCC2)n1,COc1cc(CO)ccc1OCc1csc(N2CCOCC2)n1
6368,CC1=C2OC(C)(C(=O)Nc3ccc(-n4ccnc4)cc3)CC2C(C)C([N+](=O)[O-])=C1C,CC1=C(N)C(C)C2CC(C)(C(=O)Nc3ccc(-n4ccnc4)cc3)OC2=C1C
6369,CCCCc1nc(C)n(-c2ncc(OC3CCC(O[Si](C)(C)C(C)(C)C)CC3)cn2)c(=O)c1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CCCCc1nc(C)n(-c2ncc(OC3CCC(O)CC3)cn2)c(=O)c1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
6370,O=C1CCC(c2cc(F)ccc2C(F)(F)F)(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,O=S(=O)(c1ccc(C(F)(F)F)cc1)C1(c2cc(F)ccc2C(F)(F)F)CCC(O)CC1
6371,COc1c2c(c(C(=O)N(CCCCOS(C)(=O)=O)CCOCc3ccccc3)[nH]c1=O)CCN(Cc1ccc(F)c(Cl)c1)C2=O,COc1c2c(c3n(c1=O)CCCCN(CCOCc1ccccc1)C3=O)CCN(Cc1ccc(F)c(Cl)c1)C2=O
6372,CN1CCN(c2ccc(C(=O)OC(C)(C)C)c([N+](=O)[O-])c2)CC1,CN1CCN(c2ccc(C(=O)OC(C)(C)C)c(N)c2)CC1
6373,COC(=O)C1CN(C)C2Cc3cn(S(=O)(=O)c4ccccc4)c4cccc(c34)C12,CN1CC(CO)C2c3cccc4c3c(cn4S(=O)(=O)c3ccccc3)CC21
6374,COC(=O)CC1CC=C(c2ccc(N3CCc4nc(C)nc(N)c4C3=O)cc2)CC1,COC(=O)CC1CCC(c2ccc(N3CCc4nc(C)nc(N)c4C3=O)cc2)CC1
6375,CCOC(=O)C(CCCCNC(=O)OC(C)(C)C)NC1CSc2ccccc2N(CC(=O)OC(C)(C)C)C1=O,CC(C)(C)OC(=O)CN1C(=O)C(NC(CCCCNC(=O)OC(C)(C)C)C(=O)O)CSc2ccccc21
6376,CCOC(=O)c1ccc2c(c1)CC(C)(C)C(c1cccc(N3CCN(c4ccc(Cl)cc4)CC3)c1)N2,CC1(C)Cc2cc(C(=O)O)ccc2NC1c1cccc(N2CCN(c3ccc(Cl)cc3)CC2)c1
6377,CCCCN(C)C(N)=C(C#N)C(N)=S,CCCCN(C)c1nsc(N)c1C#N
6378,CC(=O)NC(=Cc1ccccc1)C(=O)O,CC(=O)NC(Cc1ccccc1)C(=O)O
6379,O=C(O)c1cc2cccc(O)c2cc1O,OCc1cc2cccc(O)c2cc1O
6380,COC(=O)C=Cc1ccc2c(c1)C(=O)CC1(CN(C(C)=O)C1)O2,CC(=O)N1CC2(CC(=O)c3cc(C=CC(=O)O)ccc3O2)C1
6381,CC(C)(C#N)C(=O)CCOCc1ccccc1,CC(C)(C#N)C(=O)CCO
6382,COCC1(NC(=O)OC(C)(C)C)CCCC1,COCC1(N)CCCC1
6383,COC(=O)C(CCC(=O)O)NC(=O)OC(C)(C)C,COC(=O)C(CCCO)NC(=O)OC(C)(C)C
6384,CCOC(=O)c1cc(OC)c2c3c(c(=O)n(COC)c2c1)CCCN3,COCn1c(=O)c2c(c3c(OC)cc(CO)cc31)NCCC2
6385,COc1cc(C(F)(F)F)cc(SC)c1C(=O)NC1(c2ccccc2)CC(=O)CN(C)C1,COc1cc(C(F)(F)F)cc(SC)c1C(=O)NC1(c2ccccc2)CC(O)CN(C)C1
6386,CC(c1cccnc1)n1c(=O)n(C(=O)OC(C)(C)C)c2ccc(Nc3cc(C#N)ccc3[N+](=O)[O-])nc21,CC(c1cccnc1)n1c(=O)n(C(=O)OC(C)(C)C)c2ccc(Nc3cc(C#N)ccc3N)nc21
6387,CCOC(=O)C(C)(C)CCCCOc1ccc(NC(=O)CCCn2ccnc2)cc1,CC(C)(CCCCOc1ccc(NC(=O)CCCn2ccnc2)cc1)C(=O)O
6388,CCOC(=O)C(Cc1cccc(OCCc2ccc(NC(=O)OC(C)(C)C)cc2)c1)OCC,CCOC(Cc1cccc(OCCc2ccc(NC(=O)OC(C)(C)C)cc2)c1)C(=O)O
6389,COc1ccc(CN2C(=O)OC(CNC(=O)c3ccc(F)cc3)(C(F)(F)F)c3cc(N4CCCC4=O)ccc32)cc1,O=C1Nc2ccc(N3CCCC3=O)cc2C(CNC(=O)c2ccc(F)cc2)(C(F)(F)F)O1
6390,CCOC(=O)C=Cc1cn(-c2ccc(Cl)cn2)nc1C(C)C,CCOC(=O)CCc1cn(-c2ccc(Cl)cn2)nc1C(C)C
6391,COc1ccc(-c2ccc(C#N)cn2)cc1F,N#Cc1ccc(-c2ccc(O)c(F)c2)nc1
6392,COc1cc(C2CC(=O)NC(C)=C2C(=O)Nc2ccc3[nH]nc(Cl)c3c2)ccc1Cl,CC1=C(C(=O)Nc2ccc3[nH]nc(Cl)c3c2)C(c2ccc(Cl)c(O)c2)CC(=O)N1
6393,CCOC(=O)C=CC1CCCN1C(=O)OCc1ccccc1,O=C(OCc1ccccc1)N1CCCC1C=CCO
6394,CC1Cc2c(cccc2-c2cc(C(C)(C)C)cc(C(C)(C)C)c2)C1=O,CC1Cc2c(-c3cc(C(C)(C)C)cc(C(C)(C)C)c3)cccc2C1O
6395,Cc1cc(I)ccc1Nc1c(C(=O)NOC2CCCCO2)cc2nc[nH]c2c1F,Cc1cc(I)ccc1Nc1c(C(=O)NO)cc2nc[nH]c2c1F
6396,CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)c1ccnn1-c1ccccc1,CC(C)(C)OC(=O)Nc1ccnn1-c1ccccc1
6397,CC(C)(C)OC(=O)NC(CC(=O)N1CCCC1CNC(=O)C(F)(F)F)Cc1ccccc1F,CC(C)(C)OC(=O)NC(CC(=O)N1CCCC1CN)Cc1ccccc1F
6398,CCCC(C(=O)OC)c1c(C)nc(N2CCc3ccccc3C2)nc1-c1ccc(C)cc1,CCCC(C(=O)O)c1c(C)nc(N2CCc3ccccc3C2)nc1-c1ccc(C)cc1
6399,COC(=O)c1ccn(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)n1,O=C(O)c1ccn(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)n1
6400,COC(=O)C(CC#Cc1ccc(OCc2ccccc2F)cn1)NC(=O)OC(C)(C)C,COC(=O)C(N)CC#Cc1ccc(OCc2ccccc2F)cn1
6401,O=C1CCCCCCC=CCCCCCCC1,O=C1CCCCCCCCCCCCCCC1
6402,CC(C)(C)OC(=O)N1CCC2(CCCNC2=O)CC1,O=C1NCCCC12CCNCC2
6403,CCn1nc(-c2cccc(C#N)c2)cc1Oc1ccc(F)cc1[N+](=O)[O-],CCn1nc(-c2cccc(C#N)c2)cc1Oc1ccc(F)cc1N
6404,CCCCOc1nc(C(F)(F)F)ccc1CNC(=O)Nc1ccc(CNS(=O)(=O)NC(=O)OC(C)(C)C)cc1,CCCCOc1nc(C(F)(F)F)ccc1CNC(=O)Nc1ccc(CNS(N)(=O)=O)cc1
6405,COc1ccnc(COc2ccccc2-c2ccc3c(c2)CCN(C(=O)OC(C)(C)C)CC3)c1,COc1ccnc(COc2ccccc2-c2ccc3c(c2)CCNCC3)c1
6406,CCOC(=O)C1CCCN1C1CCN(C(=O)C(Cc2cc(Cl)c(N)c(C(F)(F)F)c2)OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)CC1,Nc1c(Cl)cc(CC(OC(=O)N2CCC(N3CCc4ccccc4NC3=O)CC2)C(=O)N2CCC(N3CCCC3C(=O)O)CC2)cc1C(F)(F)F
6407,O=C1CSc2c(Br)cccc2N1,Brc1cccc2c1SCCN2
6408,CC(C)(C)OC(=O)N1CCc2cccc3[nH]cc(c23)C1,c1cc2c3c(c[nH]c3c1)CNCC2
6409,CC(=O)SC(C)C(=O)Nc1ccc(C2=NNC(=O)CC2C)cc1,CC(S)C(=O)Nc1ccc(C2=NNC(=O)CC2C)cc1
6410,CCOC(=O)CCCc1sc(C(CC)c2ccc(CC(C)C)cc2)nc1O,CCC(c1ccc(CC(C)C)cc1)c1nc(O)c(CCCCO)s1
6411,Cc1cc(C)cc(COC(=O)N2CCC(NC(=O)OC(C)(C)C)CC2)c1,Cc1cc(C)cc(COC(=O)N2CCC(N)CC2)c1
6412,N#Cc1ccc2c(c1)OCCC2=O,N#Cc1ccc2c(c1)OCCC2O
6413,COCC(C)Oc1cc(Oc2ccc3c(c2)OCCN(C)C3=O)cc(C(=O)Nc2cnc(C)cn2)c1,Cc1cnc(NC(=O)c2cc(Oc3ccc4c(c3)OCCN(C)C4=O)cc(OC(C)CO)c2)cn1
6414,Cc1cccc(C=Cc2ccc(C(=O)OC(C)(C)C)c(Nc3ccc(F)cc3)c2)c1,Cc1cccc(C=Cc2ccc(C(=O)O)c(Nc3ccc(F)cc3)c2)c1
6415,CC#CCOc1ccc(S(=O)(=O)N(C)C(C(=O)OC)c2ccc(O[Si](C)(C)C(C)(C)C)cc2)cc1,CC#CCOc1ccc(S(=O)(=O)N(C)C(C(=O)OC)c2ccc(O)cc2)cc1
6416,COc1c(F)cc(C(=O)O)cc1F,COc1c(F)cc(CO)cc1F
6417,O=S(=O)(c1ccccc1)N1CC2COCC(C1)N2Cc1ccccc1,O=S(=O)(c1ccccc1)N1CC2COCC(C1)N2
6418,O=C(O)C=Cc1cccc(Cl)c1,OCC=Cc1cccc(Cl)c1
6419,CC(=O)C1CCN(Cc2ccccc2)CC1c1ccc(F)c(F)c1,CC(O)C1CCN(Cc2ccccc2)CC1c1ccc(F)c(F)c1
6420,CCOC(=O)C(CC1CCOCC1)c1ccc2c(c1)N(C)c1ccccc1S2(=O)=O,CN1c2ccccc2S(=O)(=O)c2ccc(C(CC3CCOCC3)C(=O)O)cc21
6421,COC(=O)c1c(NC(=O)C(C)(C)C)ccc(C2CCOC2COS(C)(=O)=O)c1NC(C)=O,COC(=O)c1c(NC(=O)C(C)(C)C)ccc2c1N(C(C)=O)CC1OCCC21
6422,CCCCCC1CCC(c2cnc(-c3ccc(C(N)=O)cc3)nc2)CC1,CCCCCC1CCC(c2cnc(-c3ccc(C#N)cc3)nc2)CC1
6423,COC(=O)c1ccc(-c2ccc(Nc3nc4ccc(F)cc4s3)cc2)cc1Cl,O=C(O)c1ccc(-c2ccc(Nc3nc4ccc(F)cc4s3)cc2)cc1Cl
6424,COC(=O)C(C)Cn1c(=O)n(C)c(=Nc2ccc(OC(C)C)c(Cl)c2)n(Cc2ccc(OC)cc2)c1=O,COc1ccc(Cn2c(=Nc3ccc(OC(C)C)c(Cl)c3)n(C)c(=O)n(CC(C)C(=O)O)c2=O)cc1
6425,COC(=O)c1cccc(C(C)Sc2nc(N)c(C#N)c(-c3ccc(OCCO)cc3)c2C#N)c1,CC(Sc1nc(N)c(C#N)c(-c2ccc(OCCO)cc2)c1C#N)c1cccc(C(=O)O)c1
6426,COC(=O)C(CCSC)NC(=O)c1ccc(NCC2CSCN2C(=O)OC(C)(C)C)cc1-c1ccccc1,COC(=O)C(CCSC)NC(=O)c1ccc(NCC2CSCN2)cc1-c1ccccc1
6427,Cc1c(CCC(=O)OC(C)(C)C)ccc(OCc2cc(F)cc3cc(C#N)oc23)c1C,Cc1c(CCC(=O)O)ccc(OCc2cc(F)cc3cc(C#N)oc23)c1C
6428,CCOC(=O)CC(=O)c1ccc([N+](=O)[O-])c(C)c1,CCOC(=O)CC(O)c1ccc([N+](=O)[O-])c(C)c1
6429,COC(=O)C(C)Oc1ccc(C=O)cc1,COC(=O)C(C)Oc1ccc(CO)cc1
6430,COC(=O)c1c(CN2CCC(N3CCOCC3)CC2)c(-c2cccc(C(F)(F)F)c2)nc2ccc(S(C)(=O)=O)cc12,CS(=O)(=O)c1ccc2nc(-c3cccc(C(F)(F)F)c3)c(CN3CCC(N4CCOCC4)CC3)c(C(=O)O)c2c1
6431,CCOC(=O)Cc1ccc(OC)c(-c2ncc(C)cc2CN(CC)C(=O)NCc2ccccc2)c1,CCN(Cc1cc(C)cnc1-c1cc(CC(=O)O)ccc1OC)C(=O)NCc1ccccc1
6432,COC(=O)c1cc(C(C)C)c(OCc2ccccc2)cc1OC,COC(=O)c1cc(C(C)C)c(O)cc1OC
6433,COC(=O)c1cnc2c(Br)nn(C(=O)c3c(Cl)cccc3C(F)(F)F)c2c1,O=C(c1c(Cl)cccc1C(F)(F)F)n1nc(Br)c2ncc(CO)cc21
6434,COc1ccc(-c2n[nH]c(=O)cc2C)cc1,Cc1cc(=O)[nH]nc1-c1ccc(O)cc1
6435,CC(=O)c1ccc(NS(C)(=O)=O)c(Sc2ccc(F)cc2F)c1,CC(O)c1ccc(NS(C)(=O)=O)c(Sc2ccc(F)cc2F)c1
6436,CC(C)(C)[Si](C)(C)OCCC1OCCc2cc(-c3cccnc3)ccc21,OCCC1OCCc2cc(-c3cccnc3)ccc21
6437,COc1ccc2c(Cl)c(C=O)ccc2c1,COc1ccc2c(Cl)c(CO)ccc2c1
6438,CC1(C)CCCn2c1nc(C(=O)NCc1ccc(F)cc1-n1cncn1)c(OCc1ccccc1)c2=O,CC1(C)CCCn2c1nc(C(=O)NCc1ccc(F)cc1-n1cncn1)c(O)c2=O
6439,Cc1ccc(S(=O)(=O)n2cc(CN3CCC4(CCN(C(=O)OC(C)(C)C)C4)C3=O)c3ccccc32)cc1,Cc1ccc(S(=O)(=O)n2cc(CN3CCC4(CCNC4)C3=O)c3ccccc32)cc1
6440,COc1ccc(Oc2ccc(C#N)cc2)cc1,N#Cc1ccc(Oc2ccc(O)cc2)cc1
6441,Cc1nc(-c2ccc(F)cc2)c(-c2ccncn2)n1C1CCN(C(=O)OC(C)(C)C)CC1,Cc1nc(-c2ccc(F)cc2)c(-c2ccncn2)n1C1CCNCC1
